Sliding Window Attention is enabled but not implemented for `sdpa`; unexpected results may be encountered.
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 23.29it/s]
Resumed from ckpts/reptile_00045.pt, missing=0 unexpected=0
[ 162/600]  edit_acc=0.691  gen_acc=0.685  loc_acc=0.994  loss=12.4567
[ 164/600]  edit_acc=0.689  gen_acc=0.683  loc_acc=0.994  loss=11.5572
[ 166/600]  edit_acc=0.687  gen_acc=0.681  loc_acc=0.994  loss=16.0816
[ 168/600]  edit_acc=0.685  gen_acc=0.679  loc_acc=0.994  loss=16.4037
[ 170/600]  edit_acc=0.688  gen_acc=0.676  loc_acc=0.994  loss=12.5645
[ 172/600]  edit_acc=0.686  gen_acc=0.674  loc_acc=0.994  loss=21.0065
[ 174/600]  edit_acc=0.690  gen_acc=0.678  loc_acc=0.994  loss=12.6126
[ 176/600]  edit_acc=0.688  gen_acc=0.676  loc_acc=0.994  loss=11.9085
[ 178/600]  edit_acc=0.691  gen_acc=0.680  loc_acc=0.994  loss=13.0291
[ 180/600]  edit_acc=0.694  gen_acc=0.683  loc_acc=0.994  loss=12.4314
[ 182/600]  edit_acc=0.698  gen_acc=0.687  loc_acc=0.995  loss=16.2075
[ 184/600]  edit_acc=0.701  gen_acc=0.690  loc_acc=0.995  loss=11.4156
[ 186/600]  edit_acc=0.704  gen_acc=0.694  loc_acc=0.995  loss=13.0048
[ 188/600]  edit_acc=0.707  gen_acc=0.697  loc_acc=0.995  loss=17.6388
[ 190/600]  edit_acc=0.711  gen_acc=0.695  loc_acc=0.995  loss=16.3376
[ 192/600]  edit_acc=0.703  gen_acc=0.698  loc_acc=0.995  loss=16.1759
[ 194/600]  edit_acc=0.696  gen_acc=0.696  loc_acc=0.995  loss=12.2914
[ 196/600]  edit_acc=0.694  gen_acc=0.694  loc_acc=0.995  loss=12.7438
[ 198/600]  edit_acc=0.692  gen_acc=0.687  loc_acc=0.990  loss=12.0993
[ 200/600]  edit_acc=0.695  gen_acc=0.690  loc_acc=0.990  loss=12.1452
[ 202/600]  edit_acc=0.698  gen_acc=0.693  loc_acc=0.990  loss=13.5891
[ 204/600]  edit_acc=0.701  gen_acc=0.696  loc_acc=0.990  loss=15.9544
[ 206/600]  edit_acc=0.704  gen_acc=0.699  loc_acc=0.990  loss=13.3481
[ 208/600]  edit_acc=0.707  gen_acc=0.697  loc_acc=0.990  loss=12.6322
[ 210/600]  edit_acc=0.710  gen_acc=0.700  loc_acc=0.990  loss=11.7108
[ 212/600]  edit_acc=0.712  gen_acc=0.698  loc_acc=0.991  loss=16.4526
[ 214/600]  edit_acc=0.710  gen_acc=0.701  loc_acc=0.991  loss=12.6945
[ 216/600]  edit_acc=0.708  gen_acc=0.694  loc_acc=0.991  loss=16.2472
[ 218/600]  edit_acc=0.706  gen_acc=0.697  loc_acc=0.991  loss=15.4813
[ 220/600]  edit_acc=0.705  gen_acc=0.700  loc_acc=0.991  loss=21.1959
[ 222/600]  edit_acc=0.707  gen_acc=0.703  loc_acc=0.991  loss=13.1721
[ 224/600]  edit_acc=0.701  gen_acc=0.701  loc_acc=0.991  loss=17.3257
[ 226/600]  edit_acc=0.699  gen_acc=0.704  loc_acc=0.991  loss=11.8810
[ 228/600]  edit_acc=0.702  gen_acc=0.702  loc_acc=0.991  loss=17.6771
[ 230/600]  edit_acc=0.704  gen_acc=0.704  loc_acc=0.991  loss=11.9476
[ 232/600]  edit_acc=0.707  gen_acc=0.707  loc_acc=0.991  loss=11.9516
[ 234/600]  edit_acc=0.709  gen_acc=0.709  loc_acc=0.991  loss=11.1639
[ 236/600]  edit_acc=0.708  gen_acc=0.712  loc_acc=0.992  loss=13.2271
[ 238/600]  edit_acc=0.710  gen_acc=0.714  loc_acc=0.992  loss=16.6712
[ 240/600]  edit_acc=0.713  gen_acc=0.713  loc_acc=0.992  loss=17.1863
[ 242/600]  edit_acc=0.711  gen_acc=0.711  loc_acc=0.992  loss=18.0352
[ 244/600]  edit_acc=0.713  gen_acc=0.713  loc_acc=0.992  loss=11.7911
[ 246/600]  edit_acc=0.711  gen_acc=0.711  loc_acc=0.992  loss=20.4753
[ 248/600]  edit_acc=0.710  gen_acc=0.714  loc_acc=0.992  loss=13.3380
[ 250/600]  edit_acc=0.712  gen_acc=0.712  loc_acc=0.992  loss=16.8007
[ 252/600]  edit_acc=0.706  gen_acc=0.714  loc_acc=0.992  loss=12.5660
[ 254/600]  edit_acc=0.709  gen_acc=0.709  loc_acc=0.992  loss=17.2057
[ 256/600]  edit_acc=0.707  gen_acc=0.707  loc_acc=0.992  loss=16.9693
[ 258/600]  edit_acc=0.705  gen_acc=0.709  loc_acc=0.992  loss=12.3289
[ 260/600]  edit_acc=0.708  gen_acc=0.708  loc_acc=0.992  loss=19.1835
[ 262/600]  edit_acc=0.706  gen_acc=0.706  loc_acc=0.992  loss=16.8924
[ 264/600]  edit_acc=0.708  gen_acc=0.708  loc_acc=0.992  loss=11.8276
[ 266/600]  edit_acc=0.711  gen_acc=0.711  loc_acc=0.992  loss=13.0079
[ 268/600]  edit_acc=0.709  gen_acc=0.709  loc_acc=0.993  loss=17.4889
[ 270/600]  edit_acc=0.711  gen_acc=0.707  loc_acc=0.989  loss=20.6294
[ 272/600]  edit_acc=0.713  gen_acc=0.710  loc_acc=0.989  loss=11.9459
[ 274/600]  edit_acc=0.715  gen_acc=0.712  loc_acc=0.989  loss=12.6816
[ 276/600]  edit_acc=0.714  gen_acc=0.714  loc_acc=0.989  loss=13.7003
[ 278/600]  edit_acc=0.716  gen_acc=0.716  loc_acc=0.989  loss=12.8739
[ 280/600]  edit_acc=0.711  gen_acc=0.714  loc_acc=0.989  loss=16.5498
[ 282/600]  edit_acc=0.709  gen_acc=0.713  loc_acc=0.989  loss=12.3102
[ 284/600]  edit_acc=0.711  gen_acc=0.715  loc_acc=0.989  loss=12.8467
[ 286/600]  edit_acc=0.710  gen_acc=0.713  loc_acc=0.990  loss=18.2998
[ 288/600]  edit_acc=0.712  gen_acc=0.715  loc_acc=0.990  loss=13.6658
[ 290/600]  edit_acc=0.710  gen_acc=0.714  loc_acc=0.990  loss=16.4319
[ 292/600]  edit_acc=0.709  gen_acc=0.712  loc_acc=0.990  loss=17.2109
[ 294/600]  edit_acc=0.711  gen_acc=0.714  loc_acc=0.990  loss=13.1518
[ 296/600]  edit_acc=0.709  gen_acc=0.716  loc_acc=0.990  loss=11.8305
[ 298/600]  edit_acc=0.711  gen_acc=0.718  loc_acc=0.990  loss=12.6781
[ 300/600]  edit_acc=0.713  gen_acc=0.720  loc_acc=0.990  loss=16.1262
[ 302/600]  edit_acc=0.712  gen_acc=0.719  loc_acc=0.990  loss=16.8462
[ 304/600]  edit_acc=0.711  gen_acc=0.714  loc_acc=0.990  loss=18.5225
[ 306/600]  edit_acc=0.709  gen_acc=0.716  loc_acc=0.990  loss=12.1818
[ 308/600]  edit_acc=0.711  gen_acc=0.714  loc_acc=0.987  loss=20.7437
[ 310/600]  edit_acc=0.710  gen_acc=0.716  loc_acc=0.987  loss=18.4620
[ 312/600]  edit_acc=0.705  gen_acc=0.715  loc_acc=0.987  loss=20.1884
[ 314/600]  edit_acc=0.704  gen_acc=0.717  loc_acc=0.987  loss=17.7019
[ 316/600]  edit_acc=0.699  gen_acc=0.712  loc_acc=0.987  loss=12.1586
[ 318/600]  edit_acc=0.701  gen_acc=0.711  loc_acc=0.987  loss=20.6810
[ 320/600]  edit_acc=0.703  gen_acc=0.713  loc_acc=0.984  loss=12.5638
[ 322/600]  edit_acc=0.702  gen_acc=0.714  loc_acc=0.984  loss=14.2754
[ 324/600]  edit_acc=0.704  gen_acc=0.710  loc_acc=0.985  loss=17.6450
[ 326/600]  edit_acc=0.706  gen_acc=0.709  loc_acc=0.985  loss=11.5315
[ 328/600]  edit_acc=0.707  gen_acc=0.707  loc_acc=0.985  loss=16.6075
[ 330/600]  edit_acc=0.709  gen_acc=0.709  loc_acc=0.985  loss=12.4543
[ 332/600]  edit_acc=0.708  gen_acc=0.705  loc_acc=0.985  loss=19.6678
[ 334/600]  edit_acc=0.710  gen_acc=0.707  loc_acc=0.985  loss=17.8983
[ 336/600]  edit_acc=0.711  gen_acc=0.705  loc_acc=0.985  loss=15.9950
[ 338/600]  edit_acc=0.713  gen_acc=0.704  loc_acc=0.985  loss=12.1141
[ 340/600]  edit_acc=0.712  gen_acc=0.706  loc_acc=0.985  loss=11.6383
[ 342/600]  edit_acc=0.711  gen_acc=0.702  loc_acc=0.985  loss=17.6224
[ 344/600]  edit_acc=0.709  gen_acc=0.703  loc_acc=0.985  loss=20.5289
[ 346/600]  edit_acc=0.708  gen_acc=0.705  loc_acc=0.986  loss=15.7487
[ 348/600]  edit_acc=0.707  gen_acc=0.707  loc_acc=0.986  loss=12.7477
[ 350/600]  edit_acc=0.709  gen_acc=0.709  loc_acc=0.986  loss=11.7773
[ 352/600]  edit_acc=0.707  gen_acc=0.707  loc_acc=0.986  loss=12.1937
[ 354/600]  edit_acc=0.706  gen_acc=0.706  loc_acc=0.986  loss=17.4811
[ 356/600]  edit_acc=0.705  gen_acc=0.708  loc_acc=0.986  loss=16.2747
[ 358/600]  edit_acc=0.707  gen_acc=0.709  loc_acc=0.986  loss=12.3180
[ 360/600]  edit_acc=0.708  gen_acc=0.708  loc_acc=0.986  loss=12.7192
[ 362/600]  edit_acc=0.704  gen_acc=0.707  loc_acc=0.986  loss=18.9320
[ 364/600]  edit_acc=0.703  gen_acc=0.709  loc_acc=0.986  loss=17.0744
[ 366/600]  edit_acc=0.702  gen_acc=0.710  loc_acc=0.986  loss=13.0478
[ 368/600]  edit_acc=0.704  gen_acc=0.712  loc_acc=0.986  loss=17.0275
[ 370/600]  edit_acc=0.705  gen_acc=0.711  loc_acc=0.986  loss=11.3928
[ 372/600]  edit_acc=0.704  gen_acc=0.710  loc_acc=0.987  loss=12.8668
[ 374/600]  edit_acc=0.703  gen_acc=0.709  loc_acc=0.987  loss=12.4624
[ 376/600]  edit_acc=0.702  gen_acc=0.710  loc_acc=0.984  loss=18.6149
[ 378/600]  edit_acc=0.701  gen_acc=0.712  loc_acc=0.984  loss=17.0422
[ 380/600]  edit_acc=0.700  gen_acc=0.713  loc_acc=0.984  loss=16.8929
[ 382/600]  edit_acc=0.699  gen_acc=0.709  loc_acc=0.984  loss=12.8914
[ 384/600]  edit_acc=0.701  gen_acc=0.711  loc_acc=0.984  loss=16.2592
[ 386/600]  edit_acc=0.699  gen_acc=0.712  loc_acc=0.984  loss=16.0717
[ 388/600]  edit_acc=0.701  gen_acc=0.714  loc_acc=0.985  loss=16.2668
[ 390/600]  edit_acc=0.703  gen_acc=0.713  loc_acc=0.985  loss=16.0760
[ 392/600]  edit_acc=0.704  gen_acc=0.714  loc_acc=0.985  loss=12.8763
[ 394/600]  edit_acc=0.706  gen_acc=0.716  loc_acc=0.985  loss=16.4872
[ 396/600]  edit_acc=0.705  gen_acc=0.715  loc_acc=0.985  loss=13.4824
[ 398/600]  edit_acc=0.704  gen_acc=0.714  loc_acc=0.985  loss=18.8010
[ 400/600]  edit_acc=0.705  gen_acc=0.715  loc_acc=0.985  loss=11.3257
[ 402/600]  edit_acc=0.704  gen_acc=0.716  loc_acc=0.985  loss=12.0077
[ 404/600]  edit_acc=0.705  gen_acc=0.718  loc_acc=0.985  loss=12.6144
[ 406/600]  edit_acc=0.704  gen_acc=0.719  loc_acc=0.985  loss=12.2346
[ 408/600]  edit_acc=0.706  gen_acc=0.721  loc_acc=0.985  loss=12.5889
[ 410/600]  edit_acc=0.707  gen_acc=0.722  loc_acc=0.985  loss=11.8143
[ 412/600]  edit_acc=0.706  gen_acc=0.723  loc_acc=0.985  loss=12.1996
[ 414/600]  edit_acc=0.703  gen_acc=0.725  loc_acc=0.986  loss=17.0353
[ 416/600]  edit_acc=0.700  gen_acc=0.724  loc_acc=0.986  loss=20.6483
[ 418/600]  edit_acc=0.701  gen_acc=0.720  loc_acc=0.986  loss=12.3651
[ 420/600]  edit_acc=0.702  gen_acc=0.719  loc_acc=0.986  loss=13.2517
[ 422/600]  edit_acc=0.704  gen_acc=0.720  loc_acc=0.986  loss=12.5657
[ 424/600]  edit_acc=0.703  gen_acc=0.722  loc_acc=0.986  loss=12.0181
[ 426/600]  edit_acc=0.702  gen_acc=0.721  loc_acc=0.986  loss=17.1232
[ 428/600]  edit_acc=0.701  gen_acc=0.720  loc_acc=0.986  loss=15.9077
[ 430/600]  edit_acc=0.702  gen_acc=0.721  loc_acc=0.986  loss=12.5817
[ 432/600]  edit_acc=0.699  gen_acc=0.722  loc_acc=0.986  loss=11.6971
[ 434/600]  edit_acc=0.698  gen_acc=0.724  loc_acc=0.984  loss=12.9128
[ 436/600]  edit_acc=0.700  gen_acc=0.722  loc_acc=0.984  loss=20.8242
[ 438/600]  edit_acc=0.699  gen_acc=0.724  loc_acc=0.984  loss=12.4701
[ 440/600]  edit_acc=0.700  gen_acc=0.723  loc_acc=0.984  loss=12.8533
[ 442/600]  edit_acc=0.701  gen_acc=0.724  loc_acc=0.984  loss=18.2604
[ 444/600]  edit_acc=0.703  gen_acc=0.721  loc_acc=0.984  loss=19.8157
[ 446/600]  edit_acc=0.702  gen_acc=0.720  loc_acc=0.984  loss=15.9671
[ 448/600]  edit_acc=0.703  gen_acc=0.719  loc_acc=0.984  loss=13.2244
[ 450/600]  edit_acc=0.702  gen_acc=0.718  loc_acc=0.984  loss=12.4424
[ 452/600]  edit_acc=0.701  gen_acc=0.719  loc_acc=0.985  loss=12.1781
[ 454/600]  edit_acc=0.703  gen_acc=0.716  loc_acc=0.985  loss=17.2873
[ 456/600]  edit_acc=0.702  gen_acc=0.715  loc_acc=0.985  loss=16.9493
[ 458/600]  edit_acc=0.701  gen_acc=0.714  loc_acc=0.985  loss=17.2408
[ 460/600]  edit_acc=0.700  gen_acc=0.711  loc_acc=0.985  loss=20.1322
[ 462/600]  edit_acc=0.701  gen_acc=0.710  loc_acc=0.985  loss=12.1731
[ 464/600]  edit_acc=0.703  gen_acc=0.711  loc_acc=0.985  loss=11.9194
[ 466/600]  edit_acc=0.700  gen_acc=0.710  loc_acc=0.985  loss=11.2967
[ 468/600]  edit_acc=0.701  gen_acc=0.712  loc_acc=0.985  loss=11.4290
[ 470/600]  edit_acc=0.702  gen_acc=0.713  loc_acc=0.985  loss=17.3014
[ 472/600]  edit_acc=0.701  gen_acc=0.714  loc_acc=0.985  loss=21.4346
[ 474/600]  edit_acc=0.700  gen_acc=0.713  loc_acc=0.985  loss=14.8778
[ 476/600]  edit_acc=0.702  gen_acc=0.714  loc_acc=0.985  loss=16.0011
[ 478/600]  edit_acc=0.701  gen_acc=0.715  loc_acc=0.985  loss=13.2002
[ 480/600]  edit_acc=0.700  gen_acc=0.717  loc_acc=0.985  loss=16.9416
[ 482/600]  edit_acc=0.701  gen_acc=0.716  loc_acc=0.985  loss=11.5256
[ 484/600]  edit_acc=0.700  gen_acc=0.715  loc_acc=0.986  loss=18.5965
[ 486/600]  edit_acc=0.702  gen_acc=0.716  loc_acc=0.986  loss=11.0124
[ 488/600]  edit_acc=0.699  gen_acc=0.715  loc_acc=0.986  loss=16.8590
[ 490/600]  edit_acc=0.698  gen_acc=0.714  loc_acc=0.986  loss=16.7878
[ 492/600]  edit_acc=0.697  gen_acc=0.711  loc_acc=0.986  loss=17.8850
[ 494/600]  edit_acc=0.696  gen_acc=0.709  loc_acc=0.986  loss=16.4813
[ 496/600]  edit_acc=0.698  gen_acc=0.710  loc_acc=0.986  loss=18.5955
[ 498/600]  edit_acc=0.699  gen_acc=0.709  loc_acc=0.986  loss=17.4739
[ 500/600]  edit_acc=0.700  gen_acc=0.706  loc_acc=0.986  loss=12.2750
[ 502/600]  edit_acc=0.701  gen_acc=0.705  loc_acc=0.986  loss=12.3673
[ 504/600]  edit_acc=0.700  gen_acc=0.706  loc_acc=0.986  loss=12.6691
[ 506/600]  edit_acc=0.702  gen_acc=0.706  loc_acc=0.986  loss=12.7960
[ 508/600]  edit_acc=0.701  gen_acc=0.707  loc_acc=0.986  loss=16.4928
[ 510/600]  edit_acc=0.700  gen_acc=0.708  loc_acc=0.986  loss=20.5966
[ 512/600]  edit_acc=0.701  gen_acc=0.707  loc_acc=0.986  loss=17.0803
[ 514/600]  edit_acc=0.702  gen_acc=0.708  loc_acc=0.986  loss=11.7980
[ 516/600]  edit_acc=0.703  gen_acc=0.709  loc_acc=0.986  loss=12.7988
[ 518/600]  edit_acc=0.703  gen_acc=0.708  loc_acc=0.986  loss=20.5199
[ 520/600]  edit_acc=0.702  gen_acc=0.706  loc_acc=0.987  loss=16.1677
[ 522/600]  edit_acc=0.703  gen_acc=0.707  loc_acc=0.987  loss=12.3970
[ 524/600]  edit_acc=0.704  gen_acc=0.708  loc_acc=0.987  loss=12.7620
[ 526/600]  edit_acc=0.703  gen_acc=0.709  loc_acc=0.987  loss=20.7635
[ 528/600]  edit_acc=0.703  gen_acc=0.708  loc_acc=0.987  loss=17.0489
[ 530/600]  edit_acc=0.702  gen_acc=0.709  loc_acc=0.987  loss=13.8270
[ 532/600]  edit_acc=0.701  gen_acc=0.711  loc_acc=0.987  loss=12.3598
[ 534/600]  edit_acc=0.700  gen_acc=0.712  loc_acc=0.987  loss=18.2122
[ 536/600]  edit_acc=0.700  gen_acc=0.711  loc_acc=0.987  loss=14.6330
[ 538/600]  edit_acc=0.701  gen_acc=0.712  loc_acc=0.987  loss=12.3329
[ 540/600]  edit_acc=0.700  gen_acc=0.713  loc_acc=0.987  loss=13.8016
[ 542/600]  edit_acc=0.699  gen_acc=0.712  loc_acc=0.987  loss=15.8696
[ 544/600]  edit_acc=0.699  gen_acc=0.711  loc_acc=0.987  loss=20.4395
[ 546/600]  edit_acc=0.698  gen_acc=0.711  loc_acc=0.987  loss=18.3323
[ 548/600]  edit_acc=0.697  gen_acc=0.708  loc_acc=0.987  loss=16.6132
[ 550/600]  edit_acc=0.696  gen_acc=0.707  loc_acc=0.987  loss=17.1498
[ 552/600]  edit_acc=0.697  gen_acc=0.708  loc_acc=0.987  loss=11.5417
[ 554/600]  edit_acc=0.699  gen_acc=0.708  loc_acc=0.987  loss=13.3413
[ 556/600]  edit_acc=0.700  gen_acc=0.709  loc_acc=0.987  loss=13.4911
[ 558/600]  edit_acc=0.699  gen_acc=0.708  loc_acc=0.987  loss=16.2110
[ 560/600]  edit_acc=0.700  gen_acc=0.709  loc_acc=0.988  loss=12.0520
[ 562/600]  edit_acc=0.699  gen_acc=0.708  loc_acc=0.988  loss=13.0389
[ 564/600]  edit_acc=0.700  gen_acc=0.707  loc_acc=0.988  loss=16.3730
[ 566/600]  edit_acc=0.701  gen_acc=0.707  loc_acc=0.988  loss=15.8791
[ 568/600]  edit_acc=0.702  gen_acc=0.708  loc_acc=0.988  loss=12.9106
[ 570/600]  edit_acc=0.702  gen_acc=0.709  loc_acc=0.988  loss=12.8418
[ 572/600]  edit_acc=0.703  gen_acc=0.708  loc_acc=0.988  loss=12.6197
